,osmid,type,object,name,lat,lon,geometry,city,addr:street,addr:housenumber,start_date,opening_hours,phone,contact:website,building:levels,wikipedia,contact:phone,contact:email,website,description,contact:vk,contact:facebook,contact:instagram,contact:twitter,contact:youtube,email
2518,8006902377,cafe,amenity,Baggins Coffee,55.7028962,37.6485533,POINT (37.6485533 55.7028962),Москва,,,,Mo-Fr 08:00-19:00;Sa-Su 10:00-19:00,,http://bagginscoffee.ru/,,,+7 800 6007015,info@bagginscoffee.ru,,,https://vk.com/bagginscoffee,https://facebook.com/bagginscoffee/,https://instagram.com/baggins_coffee/,,https://youtube.com/channel/UCBVX0L_WSz9Wr3mF8xcCXyw,
2519,8010964078,cafe,amenity,Pho Cafe,55.7324976,37.5842018,POINT (37.5842018 55.7324976),Москва,,,,Mo-Su 11:00-22:00,+7 909 9938888,,,,,,,,,,,,,
2520,8015772585,cafe,amenity,Мелодия,55.6377563,37.7393039,POINT (37.7393039 55.6377563),Москва,,,,,,,,,,,,,,,,,,
2521,8015772586,cafe,amenity,ФанФан,55.6375479,37.7357362,POINT (37.7357362 55.6375479),Москва,,,,,,,,,,,,,,,,,,
2522,8016039288,cafe,amenity,Beze,55.6993876,37.6350974,POINT (37.6350974 55.6993876),Москва,,,,Mo-Fr 08:00-22:00; Sa 09:00-23:00; Su 09:00-22:00,,,,,,,,,,,,,,
2523,8018130663,cafe,amenity,Кулинариум,55.7073899,37.5754509,POINT (37.5754509 55.7073899),Москва,,,,,,http://kylinarium.ru,,,,,,,,,,,,
2524,8024486185,cafe,amenity,Street9 Coffee,55.7137775,37.6593829,POINT (37.6593829 55.7137775),Москва,,,,Mo-Su 09:00-21:00,,,,,,,,,,,https://www.instagram.com/street9coffee/,,,
2525,8032139485,cafe,amenity,Милти,55.8169079,37.6553605,POINT (37.6553605 55.8169079),Москва,,,,,,,,,,,,,,,,,,
2526,8044749137,cafe,amenity,Coffee Way,55.676118,37.7709861,POINT (37.7709861 55.676118),Москва,,,2020-06-26,Mo-Su 07:00-20:00,,,,,,,http://www.coffeeway.ru,,,,,,,
2527,8045210658,cafe,amenity,Сыто Piano,55.7586445,37.6414816,POINT (37.6414816 55.7586445),Москва,,,,"Mo-Su 00:00-06:00,11:00-24:00",,http://sito-piano.ru,,,+7 977 8003701,,,,,,,,,
2528,8046498183,cafe,amenity,Baggins Coffee,55.7613729,37.6233604,POINT (37.6233604 55.7613729),Москва,улица Рождественка,5/7,,Mo-Fr 08:00-20:30; Sa-Su 10:00-20:30,+7 800 6007015,,,,,,http://bagginscoffee.ru/,,,,,,,info@bagginscoffee.ru
2529,8047922181,cafe,amenity,Пшеница,55.8023827,37.7336067,POINT (37.7336067 55.8023827),Москва,,,,Mo-Su 10:00-21:00,,,,,,,,,,,,,,
2530,8052435126,cafe,amenity,Eggsellent,55.7690006,37.5920539,POINT (37.5920539 55.7690006),Москва,,,,Mo-Su 08:00-17:00,,https://eggsellent.ru,,,+7 926 7547589,,,,,,,,,
2531,8059196237,cafe,amenity,Nero,55.7786314,37.5989042,POINT (37.5989042 55.7786314),Москва,,,,,,,,,,,,,,,,,,
2532,8060410978,cafe,amenity,Суши Мастер,55.8470553,37.3710862,POINT (37.3710862 55.8470553),Москва,,,,Mo-Su 10:00-22:00,,https://moskva.sushi-master.ru/,,,,,,,,,,,,
2533,8065655682,cafe,amenity,Кофе с собой,55.7998428,37.8048647,POINT (37.8048647 55.7998428),Москва,,,,,,,,,,,,,,,,,,
2534,8068206549,cafe,amenity,Take & Wake,55.7791902,37.666225,POINT (37.666225 55.7791902),Москва,,,2018,"Mo-Fr 07:00-20:00; Sa,Su 10:00-20:00",,https://takeandwake.ru/krasnoselskaya,,,,,,,,,,,,
2535,8068588422,cafe,amenity,Cofix,55.7318385,37.6358688,POINT (37.6358688 55.7318385),Москва,,,,Mo-Fr 07:30-23:00; Sa-Su 09:00-23:00,,https://www.cofix.global,,,+7 800 3508418,info@cofix.ru,,,https://vk.com/cofixrussia,https://www.facebook.com/cofixrussia,https://www.instagram.com/cofixrussia,,,
2536,8069234885,cafe,amenity,Загорами,55.7739454,37.6818205,POINT (37.6818205 55.7739454),Москва,,,,,,,,,,,,,,,,,,
2537,8075400717,cafe,amenity,Ирс,55.6830534,37.5420859,POINT (37.5420859 55.6830534),Москва,,,,,,,,,,,,,,,,,,
2538,8087196109,cafe,amenity,Чайхона Халяль,55.8082357,37.5302649,POINT (37.5302649 55.8082357),Москва,,,,24/7,,,,,,,,,,,,,,
2539,8088623717,cafe,amenity,Кафе 24,55.5427925,37.5584491,POINT (37.5584491 55.5427925),Москва,,,,,,,,,,,,,,,,,,
2540,8093205224,cafe,amenity,Ставр,55.7918009,37.6929653,POINT (37.6929653 55.7918009),Москва,,,,,,,,,+7 499 7852159,,http://stavrcafe-sokolniki.ru,,,,,,,
2541,8096959953,cafe,amenity,Stim,55.7760473,37.6782895,POINT (37.6782895 55.7760473),Москва,Спартаковская улица,16/15 с4,,Mo-Su 09:00-21:00,,http://stimcoffeehome.ru/,,,,,,,,,https://www.instagram.com/stimcoffee_msk,,,
2542,8107185901,cafe,amenity,Chiapas,55.5595673,37.5753921,POINT (37.5753921 55.5595673),Москва,Феодосийская улица,7 к5,,Mo-Fr 07:00-21:00; Sa-Su 10:00-21:00,,,,,,,,,,,,,,
2543,8108347218,cafe,amenity,Шоколадница,55.549026,37.554408,POINT (37.554408 55.549026),Москва,,,,,,https://shoko.ru,,,,,,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://www.instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
2544,8108347717,cafe,amenity,Чайхана. Наш Самарканд,55.5490133,37.5543535,POINT (37.5543535 55.5490133),Москва,,,,,,,,,,,,,,,,,,
2545,8109566624,cafe,amenity,Рим,55.7988296,37.7336879,POINT (37.7336879 55.7988296),Москва,,,,,,,,,,,,,,,,,,
2546,8109663134,cafe,amenity,Чайхана,55.8120066,37.8177809,POINT (37.8177809 55.8120066),Москва,,,,24/7,,,,,,,,,,,,,,
2547,8124669405,cafe,amenity,Мама печёт,55.8511882,37.4361746,POINT (37.4361746 55.8511882),Москва,бульвар Яна Райниса,2 к1,,,,,,,,,,,,,,,,
2548,8125172630,cafe,amenity,Dizengof99,55.784643,37.656231,POINT (37.656231 55.784643),Москва,,,,Mo-Th 10:00-23:00; Fr-Su 10:00-24:00,,,,,,,http://www.dizengof99.com/,,,https://www.facebook.com/dizengof99/,https://www.instagram.com/dizengof99/,,,
2549,8132280089,cafe,amenity,Дай пять!,55.8445783,37.3718179,POINT (37.3718179 55.8445783),Москва,,,,,,,,,+7 968 9883245,,,,,,https://www.instagram.com/highfive_mitino/,,,
2550,8138853121,cafe,amenity,Megapolis,55.87803,37.6456472,POINT (37.6456472 55.87803),Москва,,,,,,,,,,,,,,,,,,
2551,8145999717,cafe,amenity,Нитка,55.7356499,37.624087,POINT (37.624087 55.7356499),Москва,,,,Mo-Su 10:00-21:00,+79065373146,,,,,,https://nitkatea.com,,,,,,,
2552,8154394710,cafe,amenity,Crosby Coffee Company,55.7735074,37.6653657,POINT (37.6653657 55.7735074),Москва,,,,Mo-Fr 08:00-18:00,,https://crosbycoffee.ru/,,,+7 965 1839958,,,,,https://facebook.com/CoffeeCrosby,https://instagram.com/crosbycoffee_moscow,,,
2553,8154394711,cafe,amenity,Crosby Coffee Company,55.693334,37.660644,POINT (37.660644 55.693334),Москва,,,,Mo-Fr 08:00-17:30,,https://crosbycoffee.ru/,,,+7 965 1839958,r.crosby.portplaza@gmail.com,,,,https://facebook.com/CoffeeCrosby,https://instagram.com/crosbycoffee_moscow,,,
2554,8154394712,cafe,amenity,Crosby Coffee Company,55.7564319,37.5090515,POINT (37.5090515 55.7564319),Москва,,,,Mo-Fr 08:00-20:00;Sa-Su 09:00-20:00,,https://crosbycoffee.ru/,,,+7 965 1839958,,,,,https://facebook.com/CoffeeCrosby,https://instagram.com/crosbycoffee_moscow,,,
2555,8154400364,cafe,amenity,Crosby Coffee Company,55.6944587,37.5290608,POINT (37.5290608 55.6944587),Москва,,,,Mo-Fr 08:00-22:00;Sa-Su 10:00-22:00,,https://crosbycoffee.ru/,,,+7 903 6138551;+7 965 1839958;+7 968 5528992,,,,,https://facebook.com/CoffeeCrosby,https://instagram.com/crosbycoffee_moscow,,,
2556,8154400365,cafe,amenity,Crosby Coffee Company,55.7583313,37.7583468,POINT (37.7583468 55.7583313),Москва,,,,Mo-Fr 08:00-20:00;Sa-Su 09:00-20:00,,https://crosbycoffee.ru/,,,+7 965 1839958,,,,,https://facebook.com/CoffeeCrosby,https://instagram.com/crosbycoffee_moscow,,,
2557,8179706250,cafe,amenity,From Berlin,55.7732994,37.6194325,POINT (37.6194325 55.7732994),Москва,,,,"Mo-Su 09:00-23:00; Fr,Sa 09:00-24:00",,,,,,,,,,,https://www.instagram.com/fromberlin_/,,,
2558,8180283612,cafe,amenity,Moose,55.6044547,37.721909,POINT (37.721909 55.6044547),Москва,,,,,,,,,,,,,,,,,,
2559,8180283614,cafe,amenity,Буханка,55.6047896,37.7217373,POINT (37.7217373 55.6047896),Москва,,,,,,,,,,,,,,,,,,
2560,8182536730,cafe,amenity,Хинкальная,55.8071074,37.8125361,POINT (37.8125361 55.8071074),Москва,,,,,,,,,,,,,,,,,,
2561,8183884733,cafe,amenity,Вспышка,55.7759978,37.6724583,POINT (37.6724583 55.7759978),Москва,,,,Mo-Sa 10:00-22:00,+7 (985) 244 - 73 - 13,,,,,,http://vspyshka.coffee/,,,,,,,
2562,8187103711,cafe,amenity,CoffeeShots,55.783164,37.6326652,POINT (37.6326652 55.783164),Москва,,,,,,http://coffeeshots.ru/,,,,,,,,,https://www.instagram.com/coffeeshotsmoscow,,,
2563,8187103712,cafe,amenity,CoffeeShots,55.7785446,37.5891638,POINT (37.5891638 55.7785446),Москва,,,,,,http://coffeeshots.ru/,,,,,,,,,https://www.instagram.com/coffeeshotsmoscow,,,
2564,8187103714,cafe,amenity,Борис Сонный,55.7807529,37.6117507,POINT (37.6117507 55.7807529),Москва,Селезнёвская улица,32,,Mo-Su 10:00-22:00,,,,,,,,,,,https://www.instagram.com/razbudi_borisa/,,,
2565,8187821458,cafe,amenity,Little Панда,55.8323257,37.4522768,POINT (37.4522768 55.8323257),Москва,улица Мещерякова,3,,,,,,,,,,,,,,,,
2566,8188032017,cafe,amenity,Южное,55.6784004,37.5344483,POINT (37.5344483 55.6784004),Москва,,,,,,,,,,,http://cafeu.ru,,,,,,,
2567,8196510440,cafe,amenity,Барбарашек,55.849745,37.3534888,POINT (37.3534888 55.849745),Москва,,,,Mo-Su 12:00-24:00,,http://barbarashek.ru/,,,,,,,,,,,,
2568,8202813541,cafe,amenity,Свой,55.7866783,37.4949341,POINT (37.4949341 55.7866783),Москва,3-я Хорошёвская улица,27 к1,,Mo-Su 09:00-18:00,8 (929) 655-03-83,,,,,,,,,,,,,Asian.bistro@yandex.ru
2569,8207533757,cafe,amenity,Кулинарная мануфактура,55.7652619,37.5681916,POINT (37.5681916 55.7652619),Москва,,,,Mo-Su 08:00-21:00,,,,,,,,,,,https://www.instagram.com/km_moscow/,,,
2570,8207533763,cafe,amenity,Fabbrica,55.7643965,37.5685175,POINT (37.5685175 55.7643965),Москва,,,,Mo-Su 12:00-21:00,,,,,,,,,,,https://www.instagram.com/fabbrica.pastabar/,,,
2571,8209006491,cafe,amenity,Шашлычок,55.7771496,37.674006,POINT (37.674006 55.7771496),Москва,,,,Mo-Su 10:00-22:00,,,,,,,,,,,,,,
2572,8212697420,cafe,amenity,Coffee Style,55.7247905,37.6440047,POINT (37.6440047 55.7247905),Москва,,,,,,,,,,,,,,,,,,
2573,8215375749,cafe,amenity,Чайхана,55.8463623,37.3627236,POINT (37.3627236 55.8463623),Москва,,,,,,,,,,,,,,,,,,
2574,8228476064,cafe,amenity,Cinnabon,55.84696,37.3576612,POINT (37.3576612 55.84696),Москва,,,,24/7,,https://cinnabonrussia.com/,,,+7 499 5798830,103572@megagaroup.com.ru,,,,,,,,
2575,8234070624,cafe,amenity,Yug,55.8057929,37.5843734,POINT (37.5843734 55.8057929),Москва,,,,Mo-Su 11:00-23:00,,https://www.yug.cafe/,,,+7 499 99 16 900,,,,,,,,,
2576,8235395601,cafe,amenity,I am your coffee,55.7233444,37.3982341,POINT (37.3982341 55.7233444),Москва,,,,Mo-Su 08:00-20:00,,,,,,,,,,,,,,
2577,8236656170,cafe,amenity,Cinnabon,55.8019184,37.5316942,POINT (37.5316942 55.8019184),Москва,,,,Mo-Su 10:00-22:00,,https://cinnabonrussia.com/,,,+7 499 5798830;+7 926 4882744,103941@megagroup.com.ru,,,,,,,,
2578,8237590106,cafe,amenity,МясоRoob,55.6512726,37.6127243,POINT (37.6127243 55.6512726),Москва,,,,Mo-Su 10:00-22:00,,https://myasoroob.ru/,,,+7 800 5008393,,,,,,,,,
2579,8244655527,cafe,amenity,Лайнбер,55.8083426,37.5875357,POINT (37.5875357 55.8083426),Москва,,,,,,,,,,,,,,,,,,
2580,8255888544,cafe,amenity,Ан Нам,55.7836444,37.635861,POINT (37.635861 55.7836444),Москва,,,,Mo-Su 11:00-24:00,,,,,,,,,,,,,,
2581,8261786221,cafe,amenity,Valiko,55.7631437,37.596908,POINT (37.596908 55.7631437),Москва,,,,"Mo-Fr 08:00-21:00; Sa,Su 08:00-22:00",,http://valiko.life/,,,,,,,,,,,,
2582,8261786225,cafe,amenity,Кулинарная лавка братьев Караваевых,55.7776856,37.6332607,POINT (37.6332607 55.7776856),Москва,,,,Mo-Su 08:00-23:00,,https://www.karavaevi.ru,,,+7 499 2725237,,,,,,,,,
2583,8280779009,cafe,amenity,Объедение,55.8568672,37.5167346,POINT (37.5167346 55.8568672),Москва,,,,,,,,,,,,,,,,,,
2584,8281001161,cafe,amenity,Даблби,55.7884042,37.5680575,POINT (37.5680575 55.7884042),Москва,,,,,,https://www.double-b.ru,,,,info@double-b.ru,,,,https://www.facebook.com/DoubleBCoffeeTea,https://www.instagram.com/doublebcoffeetea,,,
2585,8281977402,cafe,amenity,Рафовая,55.7706229,37.6252167,POINT (37.6252167 55.7706229),Москва,,,,Mo-Su 09:00-21:00,,,,,,,,,,,https://www.instagram.com/rafovaya/,,,
2586,8282135349,cafe,amenity,Эйва,55.7716388,37.6372324,POINT (37.6372324 55.7716388),Москва,,,,Mo-Su 11:00-22:00,,https://eywa-cafe.ru,,,+7 968 8585850,welcome@eywa-cafe.ru,,,,,,,,
2587,8294843354,cafe,amenity,Лорэм,55.645849,37.5174553,POINT (37.5174553 55.645849),Москва,,,,Mo-Su 18:00-06:00,+7 495 3363068,,,,,,https://loremcafe.ru/,,,,,,,
2588,8296050132,cafe,amenity,Старт кофе,55.8138378,37.6612911,POINT (37.6612911 55.8138378),Москва,,,,,,,,,,,,,,,,,,
2589,8299881917,cafe,amenity,Клёвое бистро,55.6841867,37.5507872,POINT (37.5507872 55.6841867),Москва,,,,,,,,,,,,,,,,,,
2590,8299976017,cafe,amenity,Город,55.7082097,37.5449646,POINT (37.5449646 55.7082097),Москва,,,,,,,,,,,,,,,,,,
2591,8305712318,cafe,amenity,Colorcoffee,55.8113353,37.4979138,POINT (37.4979138 55.8113353),Москва,,,,,,,,,,,,,,,,,,
2592,8307464043,cafe,amenity,Ванильное небо,55.7885233,37.5887507,POINT (37.5887507 55.7885233),Москва,,,,Mo-Fr 08:00-20:00,,https://vnebo.vip/,,,,,,,,,https://www.instagram.com/vanilnoe_nebo_cafe/,,,
2593,8307464059,cafe,amenity,Brasserie Bruxelles,55.8006463,37.5840971,POINT (37.5840971 55.8006463),Москва,,,,Mo-Fr 10:00-23:00,,,,,,,,,,,,,,
2594,8309148917,cafe,amenity,"Алло, пицца",55.6267169,37.5109608,POINT (37.5109608 55.6267169),Москва,,,,Mo-Su 10:00-23:00,,,,,,,https://allopizza.su/,,,,,,,
2595,8316226508,cafe,amenity,Груzinsкий Буffет,55.7899913,37.6338119,POINT (37.6338119 55.7899913),Москва,проспект Мира,77 к2,,,,,,,,,,,,,,,,
2596,8316475273,cafe,amenity,Старые друзья,55.8662654,37.459165,POINT (37.459165 55.8662654),Москва,,,,,,,,,,,,,,,,,,
2597,8316802419,cafe,amenity,Штолле,55.7824641,37.5984724,POINT (37.5984724 55.7824641),Москва,,,,"Mo-Fr 08:00-21:00; Sa,Su 09:00-20:00",,https://www.stolle.ru/,,,,,,,,,,,,
2598,8316802420,cafe,amenity,Forty Niners,55.7818895,37.6010849,POINT (37.6010849 55.7818895),Москва,,,,"Mo-Fr 08:00-21:00; Sa,Su 09:00-21:00",,,,,+7 999 980 36 89,,,,,,,,,
2599,8316817793,cafe,amenity,Пицца Императрица,55.7205682,37.8996088,POINT (37.8996088 55.7205682),Москва,Лухмановская улица,17,,Mo-Su 11:00-23:00,+7 495 10 55 343,,,,,,https://empresspizza.ru/,,https://vk.com/empresspizza,https://www.facebook.com/empresspizza,empress.pizza,,,
2600,8325630765,cafe,amenity,Eda,55.7949238,37.700083,POINT (37.700083 55.7949238),Москва,,,,,,,,,,,,,,,,,,
2601,8342430383,cafe,amenity,Frankie,55.7303742,37.6254512,POINT (37.6254512 55.7303742),Москва,,,,Mo-Su 11:00-24:00,+79257890105,,,,,,https://frankiepizza.ru,,,,https://www.instagram.com/frankie.pizza/,,,
2602,8345905231,cafe,amenity,АмбаР,55.8538357,37.3465352,POINT (37.3465352 55.8538357),Москва,,,,Mo-Su 08:00-22:00,,,,,,,,,,,https://www.instagram.com/ambar_pekarnya/,,,
2603,8356843619,cafe,amenity,Арти Кофе,55.8002617,37.5039542,POINT (37.5039542 55.8002617),Москва,,,,,,,,,,,,,,,,,,
2604,8357613937,cafe,amenity,Crosta,55.7313376,37.590014,POINT (37.590014 55.7313376),Москва,,,,Mo-Su 13:00-23:00,,,,,,,,,,,https://www.instagram.com/crosta.moscow/,,,
2605,8365199456,cafe,amenity,Кофе и Ко,55.7964278,37.5620198,POINT (37.5620198 55.7964278),Москва,,,,,,,,,,,,,,,,,,
2606,8368127759,cafe,amenity,Pear-6,55.7540267,37.6501693,POINT (37.6501693 55.7540267),Москва,Покровский бульвар,11,,Mo-Sa 08:00-23:00; Su 10:00-18:00,+7 916 7373388,,,,,,,,,,,,,
2607,8370846291,cafe,amenity,Манас,55.7035959,37.775639,POINT (37.775639 55.7035959),Москва,,,,Mo-Su 08:00-23:00,,https://manas-cafe.ru/,,,+7 926 9027989;+7 966 3014948,,,,,,,,,
2608,8370846305,cafe,amenity,Aioku,55.686311,37.858434,POINT (37.858434 55.686311),Москва,,,,Mo-Su 10:00-23:00,,https://aioku.ru/,,,+7 495 0808210,aioku.msk@gmail.com,,,,,https://instagram.com/aioku_sushi,,,
2609,8376076018,cafe,amenity,Гастромаркет,55.71992,37.6062601,POINT (37.6062601 55.71992),Москва,,,,,,,,,,,,,,,,,,
2610,8376076117,cafe,amenity,T&W Coffee Co,55.7198987,37.6063642,POINT (37.6063642 55.7198987),Москва,,,,"Mo-Fr 08:00-22:00; Sa,Su 10:00-22:00",,,,,,,,,,,,,,
2611,8377696717,cafe,amenity,Mikale,55.7045892,37.6155262,POINT (37.6155262 55.7045892),Москва,,,,"Mo-Fr 08:30-20:00; Sa,Su 09:00-20:00",,,,,,,,,,,https://www.instagram.com/mikalecafe,,,
2612,8377845113,cafe,amenity,Лунго,55.7673412,37.650634,POINT (37.650634 55.7673412),Москва,,,,"Mo-Fr 08:00-20:00; Sa,Su 10:00-20:00",,,,,,,,,,,https://www.instagram.com/lungo.msk,,,
2613,8383939779,cafe,amenity,Тим-кафе,55.8350887,37.5717187,POINT (37.5717187 55.8350887),Москва,,,,,,,,,,,,,,,,,,
2614,8383939794,cafe,amenity,Август 13,55.8172791,37.5732127,POINT (37.5732127 55.8172791),Москва,,,,Mo-Su 10:00-22:00,,https://avgust13.ru/,,,,,,,,,https://www.instagram.com/avgust13_pizzeria/,,,
2615,8397377876,cafe,amenity,Иван-Чайное купе,55.7374913,37.6399608,POINT (37.6399608 55.7374913),Москва,,,,Mo-Su 10:00-18:00,,,,,,,https://ivan-chainoe-kupe.ru/,,,,,,,
2616,8399252696,cafe,amenity,МореКофеОкеан by Erwin,55.7448795,37.5658607,POINT (37.5658607 55.7448795),Москва,,,,"Mo-Su 10:00-22:00; Fr,Sa 10:00-23:00",,,,,,,,,,,,,,
2617,8404638515,cafe,amenity,Мох и кофе,55.6451962,37.7044391,POINT (37.7044391 55.6451962),Москва,,,,Mo-Su 08:00-20:00,,,,,,,,,,,,,,
2618,8407621117,cafe,amenity,Кофе для души,55.668329,37.5602643,POINT (37.5602643 55.668329),Москва,,,,Mo-Su 08:00-20:00,+7 (495) 729-48-17,,,,,,https://music4soul.ru/,,,,,,,
2619,8409528319,cafe,amenity,Шоколадница,55.7826296,37.7246667,POINT (37.7246667 55.7826296),Москва,Щербаковская улица,5,,Mo-Fr 08:00-23:00; Sa-Su 09:00-23:00,+7 925 3657514,http://shoko.ru,,,,,https://www.shoko.ru,,https://vk.com/shokoru,https://www.facebook.com/shoko.ru,https://www.instagram.com/shoko.ru,https://twitter.com/wwwShokoRu,,
2620,8411846044,cafe,amenity,8/25,55.8024458,37.5916064,POINT (37.5916064 55.8024458),Москва,Новодмитровская улица,2 к7,,Mo-Fr 08:00-21:00; Sa-Su 09:00-21:00,,,,,,,,,,,,,,
2621,8412348208,cafe,amenity,Frankie Pizza,55.7827419,37.5986061,POINT (37.5986061 55.7827419),Москва,Новослободская улица,24 с1,,Mo-Su 11:00-23:00,‭+7 (925) 788-98-78,,,,,,https://frankiepizza.ru,,,,,,,
2622,8416375953,cafe,amenity,Sweet Space,55.6513912,37.5169987,POINT (37.5169987 55.6513912),Москва,,,,,,,,,,,,,,,,,,
2623,8419475957,cafe,amenity,Так сказала моя мама,55.7282466,37.6728949,POINT (37.6728949 55.7282466),Москва,,,,Mo-Su 09:00-20:00,,,,,,,,,,,https://www.instagram.com/tsmmcoffee/,,,
2624,8422575290,cafe,amenity,The Crepes,55.7091513,37.6529253,POINT (37.6529253 55.7091513),Москва,,,,,,https://thecrepes.ru/,,,,,,,,,https://www.instagram.com/thecrepes.cafe,,,
2625,8425097849,cafe,amenity,Жучки-паучки,55.8096825,37.5220603,POINT (37.5220603 55.8096825),Москва,,,,Mo-Su 11:00-22:00,,https://bugcafe.ru/,,,+7-495-7603321,info@bugcafe.ru,,,,https://facebook.com/bugcaferu,,,,
2626,8426943260,cafe,amenity,За Думой,55.7587193,37.6294157,POINT (37.6294157 55.7587193),Москва,,,,"Mo-Fr 10:00-22:00; Sa,Su 12:00-22:00",,,,,,,,,,,,,,
2627,8429617518,cafe,amenity,Булкер,55.7363982,37.5905478,POINT (37.5905478 55.7363982),Москва,,,,,,,,,,,,,,,,,,
2628,8432510417,cafe,amenity,369 пельмени,55.6887109,37.5695186,POINT (37.5695186 55.6887109),Москва,,,,,,,,,,,,,,,,,,
2629,8435412146,cafe,amenity,Сациви,55.8233743,37.5209525,POINT (37.5209525 55.8233743),Москва,,,,,,https://satsivi.ru/,,,,,,,,,,,,
2630,8442825667,cafe,amenity,Sue,55.7311148,37.6347627,POINT (37.6347627 55.7311148),Москва,,,,"Mo-Fr 08:00-21:00; Sa,Su 10:00-21:00",,,,,,,,,,,https://www.instagram.com/sueivorycoffee/,,,
2631,8449309120,cafe,amenity,Lila Pastry,55.7694627,37.6324922,POINT (37.6324922 55.7694627),Москва,,,,Mo-Su 08:00-23:00,,,,,+7 495 607 10 01,,,,,,https://www.instagram.com/lila.gtgroup,,,
